nr;Nazwisko;Imie;address;afil;dist;wynik;time;kmh
;Gułajska;Aleksandra;;;125;08:58:46.112;32326.112;13.92
;Gumieniuk;Marcin;;;65;04:25:05.812;15905.812;14.71
;Guth;Mirek;;;225;06:53:57.993;24837.993;32.61
;Guzik;Mariusz;;;125;06:38:44.453;23924.453;18.81
;Guziński;Szczepan;;;65;01:56:22.892;6982.892;33.51
;Gużewski;Jacek;;;125;04:19:08.088;15548.088;28.94
;Guździoł;Zbigniew;;;65;03:29:08.238;12548.238;18.65
;Guźniczak;Michał;;;125;06:20:55.431;22855.431;19.69
;Gwizdała;Karol;;;125;03:27:55.239;12475.239;36.07
;Haas;Eliasz;;;225;10:35:03.732;38103.732;21.26
;Habaj;Piotr;;;225;06:48:11.240;24491.24;33.07
;Hajbos;Anna;;;65;04:57:41.089;17861.089;13.10
;Hajbos;Wojciech;;;65;04:56:41.773;17801.773;13.14
;Halak;Ireneusz;;;125;04:15:59.283;15359.283;29.30
;Hallmann;Edyta;;;65;04:19:00.047;15540.047;15.06
;Hałoń;Dawid;;;125;06:16:36.689;22596.689;19.91
;Hałun;Michał;;;65;04:08:29.264;14909.264;15.69
;Hanys;Krzysztof;;;65;03:08:22.973;11302.973;20.70
;Hareńczyk;Mateusz;;;125;06:52:57.470;24777.47;18.16
;Hartuna;Sławomir;;;125;07:25:22.260;26722.26;16.84
;Hasse;Stanisław;;;125;04:51:16.206;17476.206;25.75
;Hazi;Konrad;;;125;05:40:49.910;20449.91;22.00
;Hebel;Przemysław;;;125;03:38:52.016;13132.016;34.27
;Hejbowicz;Łukasz;;;125;07:58:25.276;28705.276;15.68
;Hejmowski;Kazimierz;;;225;07:02:00.000;25320;31.99
;Herc;Ryszard;;;225;05:34:28.923;20068.923;40.36
;Heronimczak;Ewa;;;125;06:25:02.962;23102.962;19.48
;Heronimczak;Marek;;;125;06:24:55.709;23095.709;19.48
;Heronimczak;Maciej;;;125;06:24:57.702;23097.702;19.48
;Heronimczak;Grzegorz;;;125;06:24:57.958;23097.958;19.48
;Hinca;Marcin;;;125;05:56:34.666;21394.666;21.03
;Hirsz;Maciej;;;65;02:42:39.198;9759.198;23.98
;Hlades;Marcin;;;125;04:23:18.558;15798.558;28.48
;Hnatyszyn;Miriam;;;65;04:09:55.295;14995.295;15.60
;Hnatyszyn;Mateusz;;;125;05:41:20.421;20480.421;21.97
;Hojnowski;Paweł;;;125;05:41:40.128;20500.128;21.95
;Holender;Sławomir;;;125;03:56:49.867;14209.867;31.67
;Hołowczyc;Bartłomiej;;;65;04:03:24.279;14604.279;16.02
;Hołub;Eugeniusz;;;65;03:51:28.022;13888.022;16.85
;Hoppa;Waldemar;;;125;04:57:23.858;17843.858;25.22
;Hordyńska;Zosia;;;65;04:30:00.059;16200.059;14.44
;Hordyński;Wojtek;;;65;04:30:23.694;16223.694;14.42
;Hościło;Tomasz;;;65;02:18:53.176;8333.176;28.08
;Hronowski;Dawid;;;125;04:15:35.553;15335.553;29.34
;Huciński;Tomasz;;;125;03:58:28.037;14308.037;31.45
;Hypka;Monika;;;65;05:23:25.615;19405.615;12.06
;Hypki;Adam;;;65;04:51:14.838;17474.838;13.39
;Hypki;Krzysztof;;;125;07:00:33.469;25233.469;17.83
;Hypś;Waldemar;;;225;09:05:44.134;32744.134;24.74
;Hypś;Leszek;;;225;07:09:05.412;25745.412;31.46
;Igielska;Magdalena;;;125;08:33:04.574;30784.574;14.62
;Iwanowski;Maciej;;;65;05:59:14.893;21554.893;10.86
;Iwoła;Remigiusz;;;125;03:19:26.984;11966.984;37.60
;Iwoła;Tadeusz;;;65;03:23:50.484;12230.484;19.13
;Iwoła;Jadwiga;;;65;03:23:50.992;12230.992;19.13
;Izajasz;Agata;;;65;04:56:07.587;17767.587;13.17
;Jachowicz;Dariusz;;;125;03:55:23.772;14123.772;31.86
;Jachowicz;Julia;;;125;03:55:22.769;14122.769;31.86
;Jachowicz;Adam;;;125;03:54:30.521;14070.521;31.98
;Jakubowski;Paweł;;;125;05:07:44.346;18464.346;24.37
;Jamroż;Katarzyna;;;225;09:04:32.878;32672.878;24.79
;Jamruszka;Paweł;;;125;05:33:10.376;19990.376;22.51
;Janicka;Marta;;;65;02:02:15.576;7335.576;31.90
;Janicki;Grzegorz;;;225;06:00:10.440;21610.44;37.48
;Jankiewicz;Klaudiusz;;;65;03:45:15.219;13515.219;17.31
;Jankowska;Ewa;;;125;07:57:30.798;28650.798;15.71
;Jankowska;Dorota;;;65;05:09:19.114;18559.114;12.61
;Jankowska;Honorata;;;125;06:40:51.209;24051.209;18.71
;Jankowski;Tomasz;;;225;06:35:52.180;23752.18;34.10
;Jankowski;Maciej;;;125;08:20:24.566;30024.566;14.99
;Jankowski;Ryszard;;;65;05:09:14.855;18554.855;12.61
;Jankowski;Lech;;;125;04:52:47.860;17567.86;25.61
;Janowicz;Jacek;;;125;06:09:31.922;22171.922;20.30
;Janusz;Kawiak;;;125;03:34:41.260;12881.26;34.93
;Janyga-Kulik;Karolina;;;125;06:36:09.955;23769.955;18.93
;Jańczak;Wiesław;;;125;04:40:51.332;16851.332;26.70
;Jarmołowicz;Beata;;;125;05:44:47.906;20687.906;21.75
;Jarocki;Sławomir;;;225;06:00:11.444;21611.444;37.48
;Jarocki;Piotr;;;125;02:19:45.814;8385.814;53.66
;Jarocki;Jacek;;;225;06:00:10.943;21610.943;37.48
;Jarosiewicz- Pietruszka;Ania;;;65;03:00:33.204;10833.204;21.60
;Jarosińska;Monika;;;65;05:00:34.352;18034.352;12.98
;Jarosz;Elżbieta;;;65;05:07:10.589;18430.589;12.70
;Jasiak;Sebastian;;;125;07:43:22.598;27802.598;16.19
;Jaszewski;Piotr;;;125;05:56:03.359;21363.359;21.06
;Jaśkiewicz;Bartosz;;;125;06:10:54.786;22254.786;20.22
;Jata;Robert;;;125;06:37:44.947;23864.947;18.86
;Jaworska;Katarzyna;;;65;03:24:00.241;12240.241;19.12
;Jażdżewska;Sylwia;;;125;06:53:43.000;24823;18.13
;Jaźwińska;Ewa;;;65;04:32:06.565;16326.565;14.33
;Jaźwiński;Piotr;;;125;07:20:03.742;26403.742;17.04
;Jerchewicz;Tomasz;;;125;04:20:16.302;15616.302;28.82
;Jerzynowski;Karol;;;65;02:58:24.694;10704.694;21.86
;Jezierski;Mateusz;;;125;03:37:27.262;13047.262;34.49
;Jezusek;Jarosław;;;125;04:17:04.302;15424.302;29.17
;Jeżyk;Barbara;;;65;03:50:25.772;13825.772;16.92
;Jeżyk;Damian;;;65;03:50:28.265;13828.265;16.92
;Jędruch;Marcin;;;125;06:21:50.797;22910.797;19.64
;Jędrzejewski;Marcin;;;125;05:42:02.912;20522.912;21.93
;Jolanta;Miaskowska;;;65;04:19:39.240;15579.24;15.02
;Jonko-Sobuś;Karolina;;;65;04:19:19.793;15559.793;15.04
;Josz;Piotr;;;65;02:33:59.693;9239.693;25.33
;Juchnowski;Radosław;;;65;02:33:47.433;9227.433;25.36
;Jurach;Janusz;;;125;07:37:51.503;27471.503;16.38
;Jurczyński;Krystian;;;65;01:42:10.871;6130.871;38.17
;Juszczak;Krzysztof;;;65;02:12:42.404;7962.404;29.39
;Kaczmarczyk;Leszek;;;65;02:47:19.700;10039.7;23.31
;Kaczmarek;Anna;;;125;04:30:36.857;16236.857;27.71
;Kaczmarek;Krzysztof;;;125;05:10:18.864;18618.864;24.17
;Kaczmarek-Byzdra;Aleksandra;;;65;02:58:32.217;10712.217;21.84
;Kaczor;Krzysztof;;;65;02:18:59.928;8339.928;28.06
;Kaczynski;Mateusz;;;125;03:23:46.235;12226.235;36.81
;Kaczynski;Piotr;;;65;04:35:53.060;16553.06;14.14
;Kajtek;Adam;;;225;07:05:20.524;25520.524;31.74
;Kalinowska;Małgorzata;;;65;04:58:50.670;17930.67;13.05
;Kalińska;Katarzyna;;;65;04:09:36.623;14976.623;15.62
;Kaliski;Tomasz;;;125;06:45:29.226;24329.226;18.50
;Kalwaj;Grażyna;;;65;03:55:08.522;14108.522;16.59
;Kałkus;Marcin;;;225;09:33:21.166;34401.166;23.55
;Kamać;Kamil;;;125;08:08:16.190;29296.19;15.36
;Kaminski;Jacek;;;65;02:14:39.900;8079.9;28.96
;Kaminski;Tomasz;;;65;01:58:15.388;7095.388;32.98
;Kaminski;Radosław;;;65;02:14:39.161;8079.161;28.96
;Kamińska;Dorota;;;65;05:34:36.381;20076.381;11.66
;Kamińska;Elwira;;;65;03:07:27.972;11247.972;20.80
;Kamińska;Grażyna;;;65;03:29:25.742;12565.742;18.62
;Kamiński;Paweł;;;65;02:20:16.918;8416.918;27.80
;Kamiński;Janusz;;;65;03:07:34.725;11254.725;20.79
;Kamiński;Olaf;;;65;05:34:37.423;20077.423;11.65
;Kammer;Tomasz;;;65;04:07:59.781;14879.781;15.73
;Kanigowska;Elżbieta;;;65;03:21:37.476;12097.476;19.34
;Kanigowski;Grzegorz;;;225;06:38:09.739;23889.739;33.91
;Kanigowski;Lech;;;125;04:31:38.083;16298.083;27.61
;Kapeluch;Sławek;;;125;05:56:01.158;21361.158;21.07
;Kaptajn;Jarosław;;;125;06:45:04.216;24304.216;18.52
;Karczewski;Rafał;;;125;05:23:27.374;19407.374;23.19
;Karczewski;Jan;;;125;04:19:45.566;15585.566;28.87
;Karwasz;Adam;;;125;06:45:58.454;24358.454;18.47
;Karwatowska;Dorota;;;225;09:04:31.396;32671.396;24.79
;Karwatowski;Robert;;;225;09:04:34.138;32674.138;24.79
;Kasper;Piotr;;;65;02:43:29.449;9809.449;23.85
;Kasprzycka;Katarzyna;;;65;03:10:41.227;11441.227;20.45
;Kaszuba;Maciej;;;65;04:13:24.042;15204.042;15.39
;Katlewicz;Romuald;;;125;07:40:09.867;27609.867;16.30
;Kawucha;Mirosław;;;65;02:18:37.419;8317.419;28.13
;Kazenas;Marek;;;65;03:08:49.459;11329.459;20.65
;Kazenas;Aleksander;;;65;03:08:49.483;11329.483;20.65
;Kąkol;Michał;;;65;03:21:15.237;12075.237;19.38
;Kątnik;Leszek;;;125;05:44:51.402;20691.402;21.75
;Kaźmierczak;Michał;;;125;05:33:12.521;19992.521;22.51
;Kaźmierczak;Leszek;;;225;06:03:56.690;21836.69;37.09
;Kaźmierczak;Paweł;;;65;03:36:05.502;12965.502;18.05
;Kearney;Marek;;;65;02:31:17.671;9077.671;25.78
;Kempińska;Kamila;;;65;04:48:20.550;17300.55;13.53
;Kerl;Wiesława;;;65;04:07:59.287;14879.287;15.73
;Kerszen;Bogdan;;;65;02:41:57.196;9717.196;24.08
;Kerszen;Kacper;;;65;02:21:41.388;8501.388;27.52
;Kęprowski;Andrzej;;;125;07:37:14.776;27434.776;16.40
;Kiedos;Andrzej;;;125;05:34:51.374;20091.374;22.40
;Kiedrowska;Anna;;;65;05:00:01.080;18001.08;13.00
;Kiedyk;Paweł;;;125;05:11:21.636;18681.636;24.09
;Kielak;Paweł;;;65;02:42:20.196;9740.196;24.02
;Kielas;Krzysztof;;;225;05:51:07.693;21067.693;38.45
;Kielusiak;Katarzyna;;;65;06:11:57.902;22317.902;10.48
;Kielusiak;Roman;;;125;04:12:44.067;15164.067;29.68
;Kieraszewicz;Witold;;;125;04:17:56.564;15476.564;29.08
;Kieraszewicz;Marcin;;;125;04:17:39.046;15459.046;29.11
;Kiersnowski;Henryk;;;125;05:45:59.421;20759.421;21.68
;Kierznikiewicz;Anna;;;65;04:31:48.555;16308.555;14.35
;Kierznikiewicz;Paweł;;;125;04:24:09.064;15849.064;28.39
;Kieszkowski;Rafał;;;125;04:48:33.603;17313.603;25.99
;Kijek;Adam;;;65;04:53:06.832;17586.832;13.31
;Kijora;Krzysztof;;;125;06:43:21.165;24201.165;18.59
;Kijora;Weronika;;;65;03:46:23.512;13583.512;17.23
;Kimel;Paweł;;;65;03:36:09.001;12969.001;18.04
;Kiszczak;Andrzej;;;125;04:55:48.344;17748.344;25.35
;Kiszycka;Justyna;;;65;05:54:23.138;21263.138;11.00
;Kitowski;Bartosz;;;65;04:26:59.812;16019.812;14.61
;Klafetka;Robert;;;65;03:54:28.270;14068.27;16.63
;Klapkowski;Mariusz;;;125;06:13:11.311;22391.311;20.10
;Klasa;Jacek;;;65;02:54:01.461;10441.461;22.41
;Kleczkowski;Leszek;;;125;04:48:20.832;17300.832;26.01
;Klejnowski;Zbigniew;;;225;03:35:24.522;12924.522;62.67
;Klepaczko;Jakub;;;125;03:58:18.783;14298.783;31.47
;Klimczak;Iwo;;;125;04:48:38.110;17318.11;25.98
;Klimczak;Marcin;;;125;06:50:32.702;24632.702;18.27
;Klimek;Paweł;;;225;07:48:07.875;28087.875;28.84
;Klimek;Krzysztof;;;125;02:29:38.688;8978.688;50.12
;Klinkosz;Pawel;;;125;06:14:47.194;22487.194;20.01
;Kloskowski;Andrzej;;;125;06:41:53.193;24113.193;18.66
;Klucznik;Jarek;;;125;06:28:39.201;23319.201;19.30
;Klucznik;Kasia;;;125;06:28:37.948;23317.948;19.30
;Kłosowski;Mirosław;;;225;07:06:27.767;25587.767;31.66
;Kłudkowski;Przemysław;;;125;06:42:30.792;24150.792;18.63
;Kment;Małgorzata;;;125;06:56:19.225;24979.225;18.01
;Kmieć;Tomasz;;;125;06:55:33.965;24933.965;18.05
;Knitter;Aleksandra;;;65;04:16:41.833;15401.833;15.19
;Knitter;Rafał;;;65;02:12:46.838;7966.838;29.37
;Knutowski;Tomasz;;;65;02:57:06.952;10626.952;22.02
;Kobaka;Weronika;;;65;02:48:18.703;10098.703;23.17
;Kobiela;Mariusz;;;65;03:14:36.464;11676.464;20.04
;Kobierowski;Marcin;;;65;05:52:10.146;21130.146;11.07
;Kobus;Elżbieta;;;125;08:59:12.602;32352.602;13.91
;Kobus;Krzysztof;;;225;06:13:25.705;22405.705;36.15
;Kobus;Kasjan;;;125;08:47:56.827;31676.827;14.21
;Kobus;Nina;;;125;08:59:13.264;32353.264;13.91
;Kochanowicz;Kazimierz;;;65;04:25:42.307;15942.307;14.68
;Kochanowicz;Krzysztof;;;65;04:25:42.064;15942.064;14.68
;Kochanowicz;Bożena;;;65;04:26:35.308;15995.308;14.63
;Kochanowski;Krzysztof;;;125;05:55:50.906;21350.906;21.08
;Kociemska;Anna;;;65;05:25:08.614;19508.614;11.99
;Kocimski;Jan;;;125;04:48:12.362;17292.362;26.02
;Kolakowski;Mikolaj;;;125;04:10:38.560;15038.56;29.92
;Kolka;Zbigniew;;;125;04:02:28.030;14548.03;30.93
;Kolmetz;Marek;;;225;07:21:00.000;26460;30.61
;Kolmetz;Dariusz;;;125;04:46:36.837;17196.837;26.17
;Kołakowski;Marcin;;;125;03:35:26.410;12926.41;34.81
;Kołodziej;Adam;;;65;03:02:36.220;10956.22;21.36
;Kołodziej;Grzegorz;;;125;04:30:30.317;16230.317;27.73
;Kołodziej;Iwona;;;65;04:01:03.039;14463.039;16.18
;Kołodziejczak;Beata;;;65;02:41:07.200;9667.2;24.21
;Komar-Komarowski;Kajetan;;;125;05:08:38.848;18518.848;24.30
;Komorowska;Anita;;;65;03:24:39.744;12279.744;19.06
;Kondracki;Jan;;;65;04:32:24.063;16344.063;14.32
;Kondracki;Paweł;;;65;04:32:27.314;16347.314;14.31
;Kondratowicz;Justyna;;;65;03:41:00.014;13260.014;17.65
;Konieczny;Stanisław;;;65;04:47:33.635;17253.635;13.56
;Konitz;Marek;;;225;06:52:52.759;24772.759;32.70
;Konopka;Mikołaj;;;125;05:42:26.145;20546.145;21.90
;Kończal;Paweł;;;65;04:29:53.322;16193.322;14.45
;Kopczyński;Maciej;;;225;06:24:06.739;23046.739;35.15
;Koper;Michał;;;125;07:02:34.585;25354.585;17.75
;Kopowski;Stefan;;;65;02:03:31.646;7411.646;31.57
;Kopowski;Wojciech;;;65;02:07:21.325;7641.325;30.62
;Kopyłowicz;Filip;;;125;03:32:04.508;12724.508;35.36
;Korczyński;Łukasz;;;125;04:23:06.316;15786.316;28.51
;Kornacka;Kamila;;;65;04:05:29.294;14729.294;15.89
;Kornacki;Piotr;;;125;04:27:03.298;16023.298;28.08
;Kornacki;Krzysztof;;;65;04:05:27.543;14727.543;15.89
;Kornowski;Bartlomiej;;;125;06:53:43.218;24823.218;18.13
;Korwel;Anna;;;125;08:34:45.261;30885.261;14.57
;Koryciński;Rafał;;;125;04:53:46.838;17626.838;25.53
;Korytkowski;Tomasz;;;125;07:53:30.274;28410.274;15.84
;Kosatko;Mariusz;;;125;05:37:06.887;20226.887;22.25
;Kosek;Tomasz;;;225;07:15:16.284;26116.284;31.02
;Kosek;Michał;;;225;07:57:56.058;28676.058;28.25
;Kosicka;Anna;;;125;05:37:36.164;20256.164;22.22
;Kostrzewa;Krzysztof;;;225;08:00:52.328;28852.328;28.07
;Kostuch;Michał;;;125;03:27:46.506;12466.506;36.10
;Kostuch;Karol;;;225;09:31:13.926;34273.926;23.63
;Kostuch;Daniel;;;125;06:00:18.433;21618.433;20.82
;Kostuch;Paweł;;;65;02:27:47.928;8867.928;26.39
;Koszałka;Tomasz;;;125;05:57:24.144;21444.144;20.98
;Kościelski;Paweł;;;65;04:09:49.802;14989.802;15.61
;Kośmiński;Łukasz;;;125;05:58:53.682;21533.682;20.90
;Kotkowska;Aleksandra;;;65;04:58:48.566;17928.566;13.05
;Kotkowski;Michał;;;65;04:58:43.572;17923.572;13.06
;Kowalczyk;Katarzyna;;;125;06:57:52.450;25072.45;17.95
;Kowalczyk;Krzysztof;;;125;05:14:26.379;18866.379;23.85
;Kowalczyk;Danuta;;;65;04:40:08.582;16808.582;13.92
;Kowalczyk;Artur;;;125;07:23:12.006;26592.006;16.92
;Kowalewska;Adriana;;;65;04:21:40.295;15700.295;14.90
;Kowalski;Michał;;;125;04:59:15.604;17955.604;25.06
;Kowalski;Adam;;;225;07:28:36.035;26916.035;30.09
;Kozłowska;Emilia;;;125;05:49:38.154;20978.154;21.45
;Kozłowska;Katarzyna;;;65;04:23:33.685;15813.685;14.80
;Kozłowska;Katarzyna;;;65;05:03:35.603;18215.603;12.85
;Kozłowski;Marcin;;;125;05:13:06.616;18786.616;23.95
;Kozyra;Piotr;;;125;03:58:55.541;14335.541;31.39
;Krakowiak;Justyna;;;65;04:32:50.069;16370.069;14.29
;Krakowiak;Paweł;;;65;04:28:13.554;16093.554;14.54
;Krauze;Maciej;;;225;09:07:28.386;32848.386;24.66
;Kreft;Krzysztof;;;225;07:00:28.747;25228.747;32.11
;Krogulec;Piotr;;;125;08:06:54.056;29214.056;15.40
;Królak;Krzysztof;;;65;03:00:23.877;10823.877;21.62
;Kruk;Iwona;;;125;05:09:28.609;18568.609;24.23
;Krużycka;Katarzyna;;;65;03:40:17.239;13217.239;17.70
;Krycia;Władysław;;;125;04:07:52.033;14872.033;30.26
;Krycia;Radosław;;;65;02:44:35.447;9875.447;23.70
;Kryczka;Klaudiusz;;;125;03:55:52.150;14152.15;31.80
;Krygier;Katarzyna;;;125;06:30:57.946;23457.946;19.18
;Krygowska;Karolina;;;125;06:03:07.672;21787.672;20.65
;Krysiak;Robert;;;125;04:24:57.057;15897.057;28.31
;Kryszewski;Wojciech;;;65;04:41:31.074;16891.074;13.85
;Krzemiński;Tomasz;;;65;03:12:19.217;11539.217;20.28
;Krzyżanowski;Adrian;;;125;05:56:57.660;21417.66;21.01
;Kubale;Tomasz;;;125;07:20:41.243;26441.243;17.02
;Kubiak;Maria;;;65;04:10:00.000;15000;15.60
;Kubiak;Andrzej;;;65;03:54:43.272;14083.272;16.62
;Kubik;Agnieszka;;;125;04:30:50.073;16250.073;27.69
;Kubit;Adam;;;65;02:29:51.431;8991.431;26.02
;Kucal;Maciej;;;125;04:44:50.487;17090.487;26.33
;Kucharska;Kamila;;;65;04:07:10.545;14830.545;15.78
;Kucharski;Bartosz;;;125;05:19:02.386;19142.386;23.51
;Kucharski;Robert;;;65;03:48:51.758;13731.758;17.04
;Kucharski;Tomasz;;;65;04:07:12.038;14832.038;15.78
;Kuchtyk;Mateusz;;;125;04:53:09.108;17589.108;25.58
;Kuczkowski;Jakub;;;125;05:28:20.884;19700.884;22.84
;Kuczorska;Katarzyna;;;125;04:30:48.838;16248.838;27.69
;Kuczyński;Robert;;;125;07:35:24.341;27324.341;16.47
;Kudyba;Krzysztof;;;125;05:22:52.618;19372.618;23.23
;Kujawska;Małgorzata;;;125;06:57:51.964;25071.964;17.95
;Kujawska-Frejlich;Joanna;;;65;02:57:54.962;10674.962;21.92
;Kujawski;Sławomir;;;125;04:57:23.103;17843.103;25.22
;Kujawski;Wojciech;;;125;05:59:00.250;21540.25;20.89
;Kuklewicz;Łukasz;;;125;04:31:22.278;16282.278;27.64
;Kulesza;Mariusz;;;125;05:40:31.142;20431.142;22.03
;Kulik;Jacek;;;125;06:36:11.941;23771.941;18.93
;Kulka;Jan;;;225;06:12:28.972;22348.972;36.24
;Kurgan;Krzysztof;;;65;02:45:24.952;9924.952;23.58
;Kurgan;Marta;;;65;02:49:37.203;10177.203;22.99
;Kurowski;Paweł;;;125;06:43:09.675;24189.675;18.60
;Kurowski;Marcin;;;125;06:43:10.861;24190.861;18.60
;Kutarba;Adrian;;;65;02:21:54.675;8514.675;27.48
;Kutkowska;Monika;;;125;06:30:02.432;23402.432;19.23
;Kutkowski;Bartosz;;;125;06:52:48.708;24768.708;18.17
;Kuza;Daria;;;125;06:16:42.360;22602.36;19.91
;Kuźmiński;Marcin;;;125;06:20:45.463;22845.463;19.70
;Kwiatek;Anna;;;65;05:07:08.603;18428.603;12.70
;Kwiatkowska;Anna;;;125;04:15:40.555;15340.555;29.33
;Kwiatkowski;Sławomir;;;125;04:23:29.060;15809.06;28.46
;Kwiatkowski;Robert;;;125;04:15:39.548;15339.548;29.34
;Kwiatkowski;Szymon;;;125;04:20:10.334;15610.334;28.83
;Kwiatkowski;Marcin;;;125;08:20:00.053;30000.053;15.00
;Kwiatkowski;Tomasz;;;65;02:09:23.393;7763.393;30.14
;Kwiatkowski;Michał;;;125;06:15:26.947;22526.947;19.98
;Kwidzińska;Dorota;;;65;02:46:21.205;9981.205;23.44
;Kwidziński;Piotr;;;65;07:41:04.539;27664.539;8.46
;Labuda;Dawid;;;65;02:35:15.662;9315.662;25.12
;Lachiewicz;Sylwester;;;125;05:46:57.151;20817.151;21.62
;Lachowicz;Mateusz;;;65;03:41:16.267;13276.267;17.63
;Laga;Justyna;;;65;03:38:09.012;13089.012;17.88
;Lanecki;Lukasz;;;125;06:17:16.432;22636.432;19.88
;Langa;Marcin;;;225;07:27:22.796;26842.796;30.18
;Laska;Justyna;;;65;04:30:26.814;16226.814;14.42
;Laskowska;Joanna;;;65;05:00:33.100;18033.1;12.98
;Laskowski;Piotr;;;125;06:08:01.706;22081.706;20.38
;Laskowski;Waldemar;;;125;06:08:05.700;22085.7;20.38
;Laskowski;Sebastian;;;125;06:24:55.180;23095.18;19.48
;Laskowski;Jerzy;;;125;06:28:52.606;23332.606;19.29
;Latoch;Dominika;;;125;07:12:39.861;25959.861;17.33
;Lawrow;Sylwia;;;125;07:49:15.533;28155.533;15.98
;Ledkiewicz;Grzegorz;;;125;07:09:27.814;25767.814;17.46
;Lehmann;Ewa;;;65;04:26:58.788;16018.788;14.61
;Lehmann;Anna;;;65;04:26:59.291;16019.291;14.61
;Lemański;Michał;;;65;04:23:02.812;15782.812;14.83
;Lemke;Krzysztof;;;225;06:40:11.492;24011.492;33.73
;Lenart;Miłosz;;;125;06:47:59.230;24479.23;18.38
;Leoniak;Adam;;;125;06:59:27.800;25167.8;17.88
;Leoniak;Ewa;;;125;06:59:26.746;25166.746;17.88
;Lepa-Roman;Magdalena;;;65;04:31:18.834;16278.834;14.37
;Leszczyński;Andrzej;;;125;03:58:58.295;14338.295;31.38
;Leśniewski;Marek;;;125;03:46:52.260;13612.26;33.06
;Leśny;Krzysztof;;;65;04:22:54.552;15774.552;14.83
;Leśny;Cezary;;;65;04:23:02.562;15782.562;14.83
;Letniowski;Maciej;;;125;04:58:09.353;17889.353;25.15
;Lewandowicz;Waldemar;;;125;05:26:52.892;19612.892;22.94
;Lewandowska;Magdalena;;;65;04:04:20.291;14660.291;15.96
;Lewandowska;Dorota;;;65;04:26:59.306;16019.306;14.61
;Lewandowski;Rafal;;;125;07:25:00.759;26700.759;16.85
;Lewandowski;Robert;;;65;04:27:03.763;16023.763;14.60
;Lewandowski;Krzysztof;;;125;06:45:27.979;24327.979;18.50
;Lewicka;Anna;;;65;05:04:05.851;18245.851;12.82
;Lewkowicz;Karol;;;65;05:02:16.641;18136.641;12.90
;Lezner;Katarzyna;;;65;03:39:00.254;13140.254;17.81
;Libelt;Marcin;;;125;05:38:46.410;20326.41;22.14
;Lichs;Jarosław;;;125;07:12:17.494;25937.494;17.35
;Lilla-Czerska;Katarzyna;;;65;04:10:49.292;15049.292;15.55
;Lipińska;Krystyna;;;65;04:31:23.808;16283.808;14.37
;Lipiński;Wojciech;;;225;06:05:48.197;21948.197;36.91
;Lipski;Mikołaj;;;65;04:13:05.045;15185.045;15.41
;Lisiak;Paweł;;;225;08:00:52.321;28852.321;28.07
;Litwińczuk;Adam;;;65;02:35:22.182;9322.182;25.10
;Lityński;Wincenty;;;125;04:05:32.048;14732.048;30.55
;Lohman;Łukasz;;;125;06:48:57.472;24537.472;18.34
;Lubecka;Beata;;;65;03:58:31.027;14311.027;16.35
;Ludwiniak;Konrad;;;125;04:43:45.579;17025.579;26.43
;Lunk;Krzysztof;;;125;04:06:24.314;14784.314;30.44
;Lutynska;Edyta;;;65;03:43:18.502;13398.502;17.46
;Luzeńczyk;Anna;;;65;05:01:21.094;18081.094;12.94
;Łachacz;Olga;;;65;03:34:29.005;12869.005;18.18
;Łaguna;Michał;;;225;06:27:19.337;23239.337;34.85
;Łajca;Tomasz;;;65;01:48:31.127;6511.127;35.94
;Łakomski;Paweł;;;125;06:32:25.203;23545.203;19.11
;Łangowski;Krzysztof;;;65;02:40:00.692;9600.692;24.37
;Łanoch;Janusz;;;125;07:26:10.498;26770.498;16.81
;Łasowski;Piotr;;;125;06:45:47.702;24347.702;18.48
;Łączyński;Tomasz;;;65;02:40:28.678;9628.678;24.30
;Łęcki;Andrzej;;;125;07:56:43.543;28603.543;15.73
;Łoboda;Waldemar;;;65;03:12:04.975;11524.975;20.30
;Łoboda;Aleksandra;;;65;03:12:06.487;11526.487;20.30
;Łojek;Bartłomiej;;;225;06:27:18.453;23238.453;34.86
;Łonski;Robert;;;65;02:09:46.916;7786.916;30.05
;Łopaciński;Adam;;;125;06:40:50.568;24050.568;18.71
;Łosik;Aleksandra;;;65;04:37:31.823;16651.823;14.05
;Łosik;Mirosław;;;65;04:37:32.039;16652.039;14.05
;Łoś;Paulina;;;65;03:41:24.760;13284.76;17.61
;Łuczak;Monika;;;65;03:03:08.727;10988.727;21.29
;Łuczak;Tomasz;;;125;04:24:54.814;15894.814;28.31
;Ługin;Maciej;;;65;02:49:47.450;10187.45;22.97
;Łukasiak;Tadeusz;;;125;07:18:14.708;26294.708;17.11
;Łukaszewicz;Daniel;;;65;03:53:36.270;14016.27;16.69
;Łukaszewicz;Katarzyna;;;65;04:33:34.506;16414.506;14.26
;Łukowicz;Ryszard;;;125;06:34:04.002;23644.002;19.03
;Łukowicz;Katarzyna;;;125;06:33:58.439;23638.439;19.04
;Łuński;Michał;;;125;06:41:24.942;24084.942;18.68
;Machelska;Magdalena;;;65;04:17:46.545;15466.545;15.13
;Machnio;Adam;;;65;02:01:40.640;7300.64;32.05
;Macieja;Krzysztof;;;225;06:06:56.686;22016.686;36.79
;Maciejewski;Marian;;;225;07:37:20.122;27440.122;29.52
;Maciejewski;Bartosz;;;65;03:41:25.262;13285.262;17.61
;Maczulski;Marek;;;65;02:16:22.539;8182.539;28.60
